model,auc,fpr,tpr
RandomForest,0.7946208446208447,0.17158067158067158,0.5820512820512821
RandomForest,0.7946208446208447,0.17444717444717445,0.5846153846153846
RandomForest,0.7946208446208447,0.17567567567567569,0.5871794871794872
RandomForest,0.7946208446208447,0.17813267813267813,0.5923076923076923
RandomForest,0.7946208446208447,0.17936117936117937,0.5948717948717949
RandomForest,0.7946208446208447,0.1814086814086814,0.5974358974358974
RandomForest,0.7946208446208447,0.18181818181818182,0.6
RandomForest,0.7946208446208447,0.18345618345618345,0.6025641025641025
RandomForest,0.7946208446208447,0.1850941850941851,0.6051282051282051
RandomForest,0.7946208446208447,0.18591318591318592,0.6076923076923076
RandomForest,0.7946208446208447,0.1887796887796888,0.6102564102564103
RandomForest,0.7946208446208447,0.19000819000819,0.6128205128205129
RandomForest,0.7946208446208447,0.19369369369369369,0.6153846153846154
RandomForest,0.7946208446208447,0.19492219492219492,0.6205128205128205
RandomForest,0.7946208446208447,0.19615069615069616,0.6230769230769231
RandomForest,0.7946208446208447,0.2018837018837019,0.6282051282051282
RandomForest,0.7946208446208447,0.2022932022932023,0.6307692307692307
RandomForest,0.7946208446208447,0.20434070434070434,0.6333333333333333
RandomForest,0.7946208446208447,0.20515970515970516,0.6358974358974359
RandomForest,0.7946208446208447,0.20638820638820637,0.6384615384615384
RandomForest,0.7946208446208447,0.20802620802620803,0.6410256410256411
RandomForest,0.7946208446208447,0.20884520884520885,0.6435897435897436
RandomForest,0.7946208446208447,0.21048321048321048,0.6461538461538462
RandomForest,0.7946208446208447,0.2113022113022113,0.6487179487179487
RandomForest,0.7946208446208447,0.21375921375921375,0.6512820512820513
RandomForest,0.7946208446208447,0.21416871416871416,0.6538461538461539
RandomForest,0.7946208446208447,0.214987714987715,0.6564102564102564
RandomForest,0.7946208446208447,0.21703521703521703,0.658974358974359
RandomForest,0.7946208446208447,0.21826371826371826,0.6615384615384615
RandomForest,0.7946208446208447,0.2199017199017199,0.6641025641025641
RandomForest,0.7946208446208447,0.2203112203112203,0.6692307692307692
RandomForest,0.7946208446208447,0.22072072072072071,0.6820512820512821
RandomForest,0.7946208446208447,0.22317772317772316,0.6871794871794872
RandomForest,0.7946208446208447,0.22522522522522523,0.6897435897435897
RandomForest,0.7946208446208447,0.22645372645372647,0.6923076923076923
RandomForest,0.7946208446208447,0.22932022932022933,0.6948717948717948
RandomForest,0.7946208446208447,0.23136773136773137,0.6974358974358974
RandomForest,0.7946208446208447,0.23177723177723178,0.7
RandomForest,0.7946208446208447,0.24406224406224405,0.7025641025641025
RandomForest,0.7946208446208447,0.24651924651924653,0.7076923076923077
RandomForest,0.7946208446208447,0.2502047502047502,0.7102564102564103
RandomForest,0.7946208446208447,0.25143325143325146,0.7153846153846154
RandomForest,0.7946208446208447,0.25184275184275184,0.717948717948718
RandomForest,0.7946208446208447,0.2547092547092547,0.7205128205128205
RandomForest,0.7946208446208447,0.2665847665847666,0.7230769230769231
RandomForest,0.7946208446208447,0.2674037674037674,0.7256410256410256
RandomForest,0.7946208446208447,0.2764127764127764,0.7307692307692307
RandomForest,0.7946208446208447,0.2784602784602785,0.7333333333333333
RandomForest,0.7946208446208447,0.2788697788697789,0.735897435897436
RandomForest,0.7946208446208447,0.2800982800982801,0.7384615384615385
RandomForest,0.7946208446208447,0.2854217854217854,0.7410256410256411
RandomForest,0.7946208446208447,0.28746928746928746,0.7435897435897436
RandomForest,0.7946208446208447,0.2891072891072891,0.7461538461538462
RandomForest,0.7946208446208447,0.28992628992628994,0.7487179487179487
RandomForest,0.7946208446208447,0.29115479115479115,0.7512820512820513
RandomForest,0.7946208446208447,0.294021294021294,0.7538461538461538
RandomForest,0.7946208446208447,0.29565929565929566,0.7564102564102564
RandomForest,0.7946208446208447,0.2977067977067977,0.7589743589743589
RandomForest,0.7946208446208447,0.3013923013923014,0.7666666666666667
RandomForest,0.7946208446208447,0.30425880425880425,0.7692307692307693
RandomForest,0.7946208446208447,0.3067158067158067,0.7717948717948718
RandomForest,0.7946208446208447,0.30876330876330876,0.7743589743589744
RandomForest,0.7946208446208447,0.31122031122031124,0.7769230769230769
RandomForest,0.7946208446208447,0.3116298116298116,0.7794871794871795
RandomForest,0.7946208446208447,0.31203931203931207,0.782051282051282
RandomForest,0.7946208446208447,0.3202293202293202,0.7846153846153846
RandomForest,0.7946208446208447,0.32186732186732187,0.7871794871794872
RandomForest,0.7946208446208447,0.32596232596232594,0.7897435897435897
RandomForest,0.7946208446208447,0.3263718263718264,0.7923076923076923
RandomForest,0.7946208446208447,0.3276003276003276,0.7948717948717948
RandomForest,0.7946208446208447,0.32923832923832924,0.7974358974358975
RandomForest,0.7946208446208447,0.33046683046683045,0.8
RandomForest,0.7946208446208447,0.337018837018837,0.8025641025641026
RandomForest,0.7946208446208447,0.3452088452088452,0.8051282051282052
RandomForest,0.7946208446208447,0.3525798525798526,0.8102564102564103
RandomForest,0.7946208446208447,0.3570843570843571,0.8128205128205128
RandomForest,0.7946208446208447,0.3574938574938575,0.8153846153846154
RandomForest,0.7946208446208447,0.3628173628173628,0.8179487179487179
RandomForest,0.7946208446208447,0.37674037674037675,0.823076923076923
RandomForest,0.7946208446208447,0.37796887796887796,0.8256410256410256
RandomForest,0.7946208446208447,0.3837018837018837,0.8282051282051283
RandomForest,0.7946208446208447,0.38861588861588864,0.8307692307692308
RandomForest,0.7946208446208447,0.40663390663390664,0.8333333333333334
RandomForest,0.7946208446208447,0.41932841932841936,0.8358974358974359
RandomForest,0.7946208446208447,0.41973791973791974,0.8384615384615385
RandomForest,0.7946208446208447,0.4217854217854218,0.841025641025641
RandomForest,0.7946208446208447,0.4258804258804259,0.8435897435897436
RandomForest,0.7946208446208447,0.4275184275184275,0.8461538461538461
RandomForest,0.7946208446208447,0.43407043407043405,0.8487179487179487
RandomForest,0.7946208446208447,0.44471744471744473,0.8512820512820513
RandomForest,0.7946208446208447,0.45085995085995084,0.8538461538461538
RandomForest,0.7946208446208447,0.45782145782145783,0.8564102564102564
RandomForest,0.7946208446208447,0.45864045864045866,0.8589743589743589
RandomForest,0.7946208446208447,0.46027846027846026,0.8615384615384616
RandomForest,0.7946208446208447,0.47092547092547093,0.8641025641025641
RandomForest,0.7946208446208447,0.47542997542997545,0.8666666666666667
RandomForest,0.7946208446208447,0.47583947583947583,0.8692307692307693
RandomForest,0.7946208446208447,0.47911547911547914,0.8717948717948718
RandomForest,0.7946208446208447,0.4799344799344799,0.8743589743589744
RandomForest,0.7946208446208447,0.4914004914004914,0.8769230769230769
RandomForest,0.7946208446208447,0.4954954954954955,0.8794871794871795
RandomForest,0.7946208446208447,0.5,0.882051282051282
RandomForest,0.7946208446208447,0.5298935298935299,0.8846153846153846
RandomForest,0.7946208446208447,0.5323505323505323,0.8871794871794871
RandomForest,0.7946208446208447,0.5393120393120393,0.8897435897435897
RandomForest,0.7946208446208447,0.5397215397215397,0.8923076923076924
RandomForest,0.7946208446208447,0.5475020475020475,0.8948717948717949
RandomForest,0.7946208446208447,0.5524160524160524,0.8974358974358975
RandomForest,0.7946208446208447,0.5712530712530712,0.9
RandomForest,0.7946208446208447,0.576986076986077,0.9025641025641026
RandomForest,0.7946208446208447,0.5823095823095823,0.9051282051282051
RandomForest,0.7946208446208447,0.5831285831285832,0.9076923076923077
RandomForest,0.7946208446208447,0.5900900900900901,0.9128205128205128
RandomForest,0.7946208446208447,0.5958230958230958,0.9153846153846154
RandomForest,0.7946208446208447,0.6027846027846028,0.9179487179487179
RandomForest,0.7946208446208447,0.6068796068796068,0.9205128205128205
RandomForest,0.7946208446208447,0.6167076167076168,0.9230769230769231
RandomForest,0.7946208446208447,0.6224406224406225,0.9256410256410257
RandomForest,0.7946208446208447,0.6355446355446356,0.9282051282051282
RandomForest,0.7946208446208447,0.6396396396396397,0.9307692307692308
RandomForest,0.7946208446208447,0.6482391482391482,0.9333333333333333
RandomForest,0.7946208446208447,0.6494676494676495,0.9358974358974359
RandomForest,0.7946208446208447,0.6756756756756757,0.9384615384615385
RandomForest,0.7946208446208447,0.678951678951679,0.941025641025641
RandomForest,0.7946208446208447,0.6797706797706797,0.9435897435897436
RandomForest,0.7946208446208447,0.6936936936936937,0.9461538461538461
RandomForest,0.7946208446208447,0.719082719082719,0.9487179487179487
RandomForest,0.7946208446208447,0.7203112203112203,0.9512820512820512
RandomForest,0.7946208446208447,0.7207207207207207,0.9538461538461539
RandomForest,0.7946208446208447,0.721949221949222,0.9564102564102565
RandomForest,0.7946208446208447,0.7231777231777232,0.958974358974359
RandomForest,0.7946208446208447,0.7375102375102375,0.9615384615384616
RandomForest,0.7946208446208447,0.7477477477477478,0.9641025641025641
RandomForest,0.7946208446208447,0.7534807534807535,0.9666666666666667
RandomForest,0.7946208446208447,0.766994266994267,0.9692307692307692
RandomForest,0.7946208446208447,0.7940212940212941,0.9717948717948718
RandomForest,0.7946208446208447,0.8022113022113022,0.9743589743589743
RandomForest,0.7946208446208447,0.812039312039312,0.9769230769230769
RandomForest,0.7946208446208447,0.814086814086814,0.9794871794871794
RandomForest,0.7946208446208447,0.8198198198198198,0.982051282051282
RandomForest,0.7946208446208447,0.8300573300573301,0.9846153846153847
RandomForest,0.7946208446208447,0.834971334971335,0.9871794871794872
RandomForest,0.7946208446208447,0.8447993447993448,0.9897435897435898
RandomForest,0.7946208446208447,0.8497133497133497,0.9923076923076923
RandomForest,0.7946208446208447,0.8787878787878788,0.9948717948717949
RandomForest,0.7946208446208447,0.8841113841113841,0.9974358974358974
RandomForest,0.7946208446208447,0.9275184275184275,1.0
XGBoost,0.8024958524958525,0.0,0.0
XGBoost,0.8024958524958525,0.0,0.017948717948717947
XGBoost,0.8024958524958525,0.000819000819000819,0.020512820512820513
XGBoost,0.8024958524958525,0.0012285012285012285,0.041025641025641026
XGBoost,0.8024958524958525,0.001638001638001638,0.04871794871794872
XGBoost,0.8024958524958525,0.0028665028665028664,0.05128205128205128
XGBoost,0.8024958524958525,0.0036855036855036856,0.05384615384615385
XGBoost,0.8024958524958525,0.005323505323505323,0.06153846153846154
XGBoost,0.8024958524958525,0.005733005733005733,0.0641025641025641
XGBoost,0.8024958524958525,0.006142506142506142,0.06666666666666667
XGBoost,0.8024958524958525,0.006961506961506962,0.06923076923076923
XGBoost,0.8024958524958525,0.00819000819000819,0.07435897435897436
XGBoost,0.8024958524958525,0.0085995085995086,0.08974358974358974
XGBoost,0.8024958524958525,0.010237510237510237,0.09743589743589744
XGBoost,0.8024958524958525,0.011056511056511056,0.10256410256410256
XGBoost,0.8024958524958525,0.011466011466011465,0.10512820512820513
XGBoost,0.8024958524958525,0.011875511875511875,0.1076923076923077
XGBoost,0.8024958524958525,0.012285012285012284,0.11538461538461539
XGBoost,0.8024958524958525,0.012694512694512694,0.12051282051282051
XGBoost,0.8024958524958525,0.013104013104013105,0.12307692307692308
XGBoost,0.8024958524958525,0.014742014742014743,0.12564102564102564
XGBoost,0.8024958524958525,0.015561015561015561,0.13846153846153847
XGBoost,0.8024958524958525,0.01597051597051597,0.14358974358974358
XGBoost,0.8024958524958525,0.01678951678951679,0.14615384615384616
XGBoost,0.8024958524958525,0.0171990171990172,0.14871794871794872
XGBoost,0.8024958524958525,0.018018018018018018,0.15128205128205127
XGBoost,0.8024958524958525,0.018427518427518427,0.1564102564102564
XGBoost,0.8024958524958525,0.018837018837018837,0.15897435897435896
XGBoost,0.8024958524958525,0.019246519246519246,0.16666666666666666
XGBoost,0.8024958524958525,0.019656019656019656,0.1717948717948718
XGBoost,0.8024958524958525,0.020065520065520065,0.17435897435897435
XGBoost,0.8024958524958525,0.020475020475020474,0.17692307692307693
XGBoost,0.8024958524958525,0.022113022113022112,0.1794871794871795
XGBoost,0.8024958524958525,0.02293202293202293,0.18461538461538463
XGBoost,0.8024958524958525,0.02416052416052416,0.19230769230769232
XGBoost,0.8024958524958525,0.02457002457002457,0.19743589743589743
XGBoost,0.8024958524958525,0.024979524979524978,0.2
XGBoost,0.8024958524958525,0.025389025389025387,0.20256410256410257
XGBoost,0.8024958524958525,0.025798525798525797,0.20512820512820512
XGBoost,0.8024958524958525,0.02620802620802621,0.21794871794871795
XGBoost,0.8024958524958525,0.02661752661752662,0.2230769230769231
XGBoost,0.8024958524958525,0.027846027846027847,0.22564102564102564
XGBoost,0.8024958524958525,0.028665028665028666,0.2282051282051282
XGBoost,0.8024958524958525,0.03276003276003276,0.23076923076923078
XGBoost,0.8024958524958525,0.03357903357903358,0.2358974358974359
XGBoost,0.8024958524958525,0.033988533988533985,0.23846153846153847
XGBoost,0.8024958524958525,0.0343980343980344,0.24102564102564103
XGBoost,0.8024958524958525,0.03521703521703522,0.24615384615384617
XGBoost,0.8024958524958525,0.03767403767403767,0.25384615384615383
XGBoost,0.8024958524958525,0.04013104013104013,0.258974358974359
XGBoost,0.8024958524958525,0.042997542997543,0.2641025641025641
XGBoost,0.8024958524958525,0.043407043407043405,0.2717948717948718
XGBoost,0.8024958524958525,0.050778050778050775,0.2743589743589744
XGBoost,0.8024958524958525,0.05118755118755119,0.27692307692307694
XGBoost,0.8024958524958525,0.051597051597051594,0.2846153846153846
XGBoost,0.8024958524958525,0.05241605241605242,0.28717948717948716
XGBoost,0.8024958524958525,0.053644553644553644,0.29743589743589743
XGBoost,0.8024958524958525,0.055692055692055695,0.30256410256410254
XGBoost,0.8024958524958525,0.05692055692055692,0.31025641025641026
XGBoost,0.8024958524958525,0.05733005733005733,0.31794871794871793
XGBoost,0.8024958524958525,0.061015561015561014,0.3230769230769231
XGBoost,0.8024958524958525,0.06265356265356266,0.32564102564102565
XGBoost,0.8024958524958525,0.06306306306306306,0.33076923076923076
XGBoost,0.8024958524958525,0.06347256347256347,0.33589743589743587
XGBoost,0.8024958524958525,0.06511056511056511,0.3384615384615385
XGBoost,0.8024958524958525,0.06674856674856675,0.34102564102564104
XGBoost,0.8024958524958525,0.06715806715806716,0.3435897435897436
XGBoost,0.8024958524958525,0.06797706797706797,0.34615384615384615
XGBoost,0.8024958524958525,0.0733005733005733,0.3487179487179487
XGBoost,0.8024958524958525,0.07371007371007371,0.35128205128205126
XGBoost,0.8024958524958525,0.07452907452907453,0.35384615384615387
XGBoost,0.8024958524958525,0.07616707616707617,0.3564102564102564
XGBoost,0.8024958524958525,0.07698607698607698,0.358974358974359
XGBoost,0.8024958524958525,0.07780507780507781,0.36153846153846153
XGBoost,0.8024958524958525,0.07821457821457821,0.3641025641025641
XGBoost,0.8024958524958525,0.07944307944307945,0.36666666666666664
XGBoost,0.8024958524958525,0.0819000819000819,0.36923076923076925
XGBoost,0.8024958524958525,0.08230958230958231,0.3717948717948718
XGBoost,0.8024958524958525,0.08271908271908272,0.37435897435897436
XGBoost,0.8024958524958525,0.08394758394758395,0.3769230769230769
XGBoost,0.8024958524958525,0.08640458640458641,0.37948717948717947
XGBoost,0.8024958524958525,0.08681408681408681,0.382051282051282
XGBoost,0.8024958524958525,0.08722358722358722,0.38461538461538464
XGBoost,0.8024958524958525,0.08763308763308764,0.39487179487179486
XGBoost,0.8024958524958525,0.08886158886158886,0.3974358974358974
XGBoost,0.8024958524958525,0.08927108927108927,0.4076923076923077
XGBoost,0.8024958524958525,0.09009009009009009,0.4128205128205128
XGBoost,0.8024958524958525,0.09295659295659296,0.41794871794871796
XGBoost,0.8024958524958525,0.09336609336609336,0.4205128205128205
XGBoost,0.8024958524958525,0.0945945945945946,0.4230769230769231
XGBoost,0.8024958524958525,0.095004095004095,0.4256410256410256
XGBoost,0.8024958524958525,0.09541359541359541,0.4307692307692308
XGBoost,0.8024958524958525,0.09623259623259624,0.43333333333333335
XGBoost,0.8024958524958525,0.09991809991809991,0.4358974358974359
XGBoost,0.8024958524958525,0.10032760032760032,0.43846153846153846
XGBoost,0.8024958524958525,0.10155610155610155,0.441025641025641
XGBoost,0.8024958524958525,0.10196560196560196,0.4461538461538462
XGBoost,0.8024958524958525,0.10401310401310401,0.44871794871794873
XGBoost,0.8024958524958525,0.10442260442260443,0.4512820512820513
XGBoost,0.8024958524958525,0.10524160524160524,0.45384615384615384
XGBoost,0.8024958524958525,0.1076986076986077,0.4564102564102564
XGBoost,0.8024958524958525,0.11179361179361179,0.46153846153846156
XGBoost,0.8024958524958525,0.1122031122031122,0.4666666666666667
XGBoost,0.8024958524958525,0.11302211302211303,0.47435897435897434
XGBoost,0.8024958524958525,0.11343161343161343,0.48205128205128206
XGBoost,0.8024958524958525,0.11466011466011466,0.4846153846153846
XGBoost,0.8024958524958525,0.11588861588861589,0.48717948717948717
XGBoost,0.8024958524958525,0.1167076167076167,0.4897435897435897
XGBoost,0.8024958524958525,0.11916461916461916,0.4948717948717949
XGBoost,0.8024958524958525,0.11957411957411958,0.5
XGBoost,0.8024958524958525,0.12407862407862408,0.5025641025641026
XGBoost,0.8024958524958525,0.12448812448812449,0.5051282051282051
XGBoost,0.8024958524958525,0.12530712530712532,0.5076923076923077
XGBoost,0.8024958524958525,0.12571662571662573,0.5102564102564102
XGBoost,0.8024958524958525,0.12612612612612611,0.5128205128205128
XGBoost,0.8024958524958525,0.12776412776412777,0.5153846153846153
XGBoost,0.8024958524958525,0.13063063063063063,0.5205128205128206
XGBoost,0.8024958524958525,0.13104013104013104,0.5230769230769231
XGBoost,0.8024958524958525,0.13431613431613432,0.5256410256410257
XGBoost,0.8024958524958525,0.13677313677313677,0.5282051282051282
XGBoost,0.8024958524958525,0.13718263718263718,0.5307692307692308
XGBoost,0.8024958524958525,0.13963963963963963,0.5333333333333333
XGBoost,0.8024958524958525,0.14004914004914004,0.5358974358974359
XGBoost,0.8024958524958525,0.1416871416871417,0.5384615384615384
XGBoost,0.8024958524958525,0.14332514332514332,0.5487179487179488
XGBoost,0.8024958524958525,0.14373464373464373,0.5538461538461539
XGBoost,0.8024958524958525,0.14414414414414414,0.558974358974359
XGBoost,0.8024958524958525,0.14742014742014742,0.5615384615384615
XGBoost,0.8024958524958525,0.14823914823914824,0.5666666666666667
XGBoost,0.8024958524958525,0.14864864864864866,0.5692307692307692
XGBoost,0.8024958524958525,0.14905814905814907,0.5717948717948718
XGBoost,0.8024958524958525,0.1506961506961507,0.5743589743589743
XGBoost,0.8024958524958525,0.1511056511056511,0.5769230769230769
XGBoost,0.8024958524958525,0.15233415233415235,0.5794871794871795
XGBoost,0.8024958524958525,0.15315315315315314,0.5820512820512821
XGBoost,0.8024958524958525,0.15397215397215397,0.5846153846153846
XGBoost,0.8024958524958525,0.1552006552006552,0.5871794871794872
XGBoost,0.8024958524958525,0.15561015561015562,0.5897435897435898
XGBoost,0.8024958524958525,0.15601965601965603,0.5923076923076923
XGBoost,0.8024958524958525,0.15847665847665848,0.5948717948717949
XGBoost,0.8024958524958525,0.1601146601146601,0.5974358974358974
XGBoost,0.8024958524958525,0.16093366093366093,0.6
XGBoost,0.8024958524958525,0.16748566748566748,0.6025641025641025
XGBoost,0.8024958524958525,0.16953316953316952,0.6051282051282051
XGBoost,0.8024958524958525,0.17158067158067158,0.6076923076923076
XGBoost,0.8024958524958525,0.17403767403767403,0.6102564102564103
XGBoost,0.8024958524958525,0.17526617526617527,0.6128205128205129
XGBoost,0.8024958524958525,0.18058968058968058,0.6153846153846154
XGBoost,0.8024958524958525,0.1814086814086814,0.617948717948718
XGBoost,0.8024958524958525,0.18345618345618345,0.6205128205128205
XGBoost,0.8024958524958525,0.18386568386568386,0.6230769230769231
XGBoost,0.8024958524958525,0.18427518427518427,0.6256410256410256
XGBoost,0.8024958524958525,0.18468468468468469,0.6282051282051282
XGBoost,0.8024958524958525,0.1855036855036855,0.6307692307692307
XGBoost,0.8024958524958525,0.18837018837018837,0.6333333333333333
XGBoost,0.8024958524958525,0.1887796887796888,0.6358974358974359
XGBoost,0.8024958524958525,0.18959868959868958,0.6384615384615384
XGBoost,0.8024958524958525,0.19123669123669124,0.6410256410256411
XGBoost,0.8024958524958525,0.19205569205569206,0.6435897435897436
XGBoost,0.8024958524958525,0.19246519246519248,0.6461538461538462
XGBoost,0.8024958524958525,0.1928746928746929,0.6487179487179487
XGBoost,0.8024958524958525,0.19328419328419327,0.6564102564102564
XGBoost,0.8024958524958525,0.19492219492219492,0.658974358974359
XGBoost,0.8024958524958525,0.19656019656019655,0.6615384615384615
XGBoost,0.8024958524958525,0.20147420147420148,0.6641025641025641
XGBoost,0.8024958524958525,0.2022932022932023,0.6666666666666666
XGBoost,0.8024958524958525,0.2031122031122031,0.6717948717948717
XGBoost,0.8024958524958525,0.20638820638820637,0.676923076923077
XGBoost,0.8024958524958525,0.2072072072072072,0.6794871794871795
XGBoost,0.8024958524958525,0.21048321048321048,0.6820512820512821
XGBoost,0.8024958524958525,0.21580671580671582,0.6871794871794872
XGBoost,0.8024958524958525,0.2166257166257166,0.6923076923076923
XGBoost,0.8024958524958525,0.21744471744471744,0.6948717948717948
XGBoost,0.8024958524958525,0.22113022113022113,0.6974358974358974
XGBoost,0.8024958524958525,0.22276822276822278,0.7025641025641025
XGBoost,0.8024958524958525,0.22686322686322685,0.7051282051282052
XGBoost,0.8024958524958525,0.2285012285012285,0.7076923076923077
XGBoost,0.8024958524958525,0.23054873054873054,0.7128205128205128
XGBoost,0.8024958524958525,0.23546273546273547,0.7153846153846154
XGBoost,0.8024958524958525,0.2375102375102375,0.717948717948718
XGBoost,0.8024958524958525,0.2416052416052416,0.7205128205128205
XGBoost,0.8024958524958525,0.24283374283374284,0.7230769230769231
XGBoost,0.8024958524958525,0.25143325143325146,0.7256410256410256
XGBoost,0.8024958524958525,0.2538902538902539,0.7282051282051282
XGBoost,0.8024958524958525,0.25757575757575757,0.7307692307692307
XGBoost,0.8024958524958525,0.2592137592137592,0.7333333333333333
XGBoost,0.8024958524958525,0.27313677313677315,0.735897435897436
XGBoost,0.8024958524958525,0.2772317772317772,0.7384615384615385
XGBoost,0.8024958524958525,0.27805077805077805,0.7410256410256411
XGBoost,0.8024958524958525,0.2784602784602785,0.7435897435897436
XGBoost,0.8024958524958525,0.2800982800982801,0.7487179487179487
XGBoost,0.8024958524958525,0.28501228501228504,0.7512820512820513
XGBoost,0.8024958524958525,0.2932022932022932,0.7538461538461538
XGBoost,0.8024958524958525,0.29565929565929566,0.7564102564102564
XGBoost,0.8024958524958525,0.30425880425880425,0.7589743589743589
XGBoost,0.8024958524958525,0.3050778050778051,0.7615384615384615
XGBoost,0.8024958524958525,0.30999180999181,0.764102564102564
XGBoost,0.8024958524958525,0.3108108108108108,0.7666666666666667
XGBoost,0.8024958524958525,0.3165438165438165,0.7692307692307693
XGBoost,0.8024958524958525,0.32923832923832924,0.7717948717948718
XGBoost,0.8024958524958525,0.3316953316953317,0.7743589743589744
XGBoost,0.8024958524958525,0.3321048321048321,0.7794871794871795
XGBoost,0.8024958524958525,0.33292383292383293,0.7846153846153846
XGBoost,0.8024958524958525,0.33415233415233414,0.7871794871794872
XGBoost,0.8024958524958525,0.33497133497133497,0.7923076923076923
XGBoost,0.8024958524958525,0.3357903357903358,0.7948717948717948
XGBoost,0.8024958524958525,0.34357084357084355,0.7974358974358975
XGBoost,0.8024958524958525,0.3443898443898444,0.8
XGBoost,0.8024958524958525,0.35503685503685506,0.8025641025641026
XGBoost,0.8024958524958525,0.35995085995085996,0.8051282051282052
XGBoost,0.8024958524958525,0.3607698607698608,0.8076923076923077
XGBoost,0.8024958524958525,0.36363636363636365,0.8102564102564103
XGBoost,0.8024958524958525,0.36486486486486486,0.8153846153846154
XGBoost,0.8024958524958525,0.3669123669123669,0.8179487179487179
XGBoost,0.8024958524958525,0.371007371007371,0.8205128205128205
XGBoost,0.8024958524958525,0.3759213759213759,0.823076923076923
XGBoost,0.8024958524958525,0.3783783783783784,0.8256410256410256
XGBoost,0.8024958524958525,0.37919737919737917,0.8282051282051283
XGBoost,0.8024958524958525,0.38288288288288286,0.8333333333333334
XGBoost,0.8024958524958525,0.38493038493038495,0.8358974358974359
XGBoost,0.8024958524958525,0.3882063882063882,0.8384615384615385
XGBoost,0.8024958524958525,0.3918918918918919,0.841025641025641
XGBoost,0.8024958524958525,0.3972153972153972,0.8435897435897436
XGBoost,0.8024958524958525,0.4021294021294021,0.8461538461538461
XGBoost,0.8024958524958525,0.40253890253890257,0.8487179487179487
XGBoost,0.8024958524958525,0.423013923013923,0.8512820512820513
XGBoost,0.8024958524958525,0.4258804258804259,0.8538461538461538
XGBoost,0.8024958524958525,0.4275184275184275,0.8564102564102564
XGBoost,0.8024958524958525,0.43611793611793614,0.8589743589743589
XGBoost,0.8024958524958525,0.44594594594594594,0.8615384615384616
XGBoost,0.8024958524958525,0.44635544635544633,0.8641025641025641
XGBoost,0.8024958524958525,0.45085995085995084,0.8666666666666667
XGBoost,0.8024958524958525,0.45290745290745293,0.8692307692307693
XGBoost,0.8024958524958525,0.4533169533169533,0.8717948717948718
XGBoost,0.8024958524958525,0.47092547092547093,0.8743589743589744
XGBoost,0.8024958524958525,0.47297297297297297,0.8794871794871795
XGBoost,0.8024958524958525,0.475020475020475,0.882051282051282
XGBoost,0.8024958524958525,0.4795249795249795,0.8846153846153846
XGBoost,0.8024958524958525,0.48402948402948404,0.8871794871794871
XGBoost,0.8024958524958525,0.5073710073710074,0.8897435897435897
XGBoost,0.8024958524958525,0.5110565110565111,0.8923076923076924
XGBoost,0.8024958524958525,0.5176085176085176,0.8948717948717949
XGBoost,0.8024958524958525,0.5335790335790336,0.8974358974358975
XGBoost,0.8024958524958525,0.5487305487305487,0.9
XGBoost,0.8024958524958525,0.5556920556920557,0.9025641025641026
XGBoost,0.8024958524958525,0.5601965601965602,0.9051282051282051
XGBoost,0.8024958524958525,0.5642915642915642,0.9076923076923077
XGBoost,0.8024958524958525,0.5692055692055692,0.9102564102564102
XGBoost,0.8024958524958525,0.5741195741195741,0.9128205128205128
XGBoost,0.8024958524958525,0.5773955773955773,0.9153846153846154
XGBoost,0.8024958524958525,0.5913185913185913,0.9179487179487179
XGBoost,0.8024958524958525,0.5917280917280917,0.9205128205128205
XGBoost,0.8024958524958525,0.5925470925470926,0.9230769230769231
XGBoost,0.8024958524958525,0.5941850941850941,0.9256410256410257
XGBoost,0.8024958524958525,0.5954135954135954,0.9282051282051282
XGBoost,0.8024958524958525,0.5978705978705978,0.9307692307692308
XGBoost,0.8024958524958525,0.6212121212121212,0.9333333333333333
XGBoost,0.8024958524958525,0.6363636363636364,0.9358974358974359
XGBoost,0.8024958524958525,0.6388206388206388,0.9384615384615385
XGBoost,0.8024958524958525,0.6392301392301393,0.941025641025641
XGBoost,0.8024958524958525,0.64004914004914,0.9435897435897436
XGBoost,0.8024958524958525,0.6474201474201474,0.9461538461538461
XGBoost,0.8024958524958525,0.6519246519246519,0.9487179487179487
XGBoost,0.8024958524958525,0.6527436527436528,0.9512820512820512
XGBoost,0.8024958524958525,0.6576576576576577,0.9538461538461539
XGBoost,0.8024958524958525,0.6629811629811629,0.9564102564102565
XGBoost,0.8024958524958525,0.6633906633906634,0.958974358974359
XGBoost,0.8024958524958525,0.6981981981981982,0.9615384615384616
XGBoost,0.8024958524958525,0.7043407043407044,0.9641025641025641
XGBoost,0.8024958524958525,0.7178542178542179,0.9666666666666667
XGBoost,0.8024958524958525,0.7280917280917281,0.9692307692307692
XGBoost,0.8024958524958525,0.7506142506142506,0.9717948717948718
XGBoost,0.8024958524958525,0.76003276003276,0.9743589743589743
XGBoost,0.8024958524958525,0.7661752661752662,0.9769230769230769
XGBoost,0.8024958524958525,0.7788697788697788,0.9794871794871794
XGBoost,0.8024958524958525,0.7899262899262899,0.982051282051282
XGBoost,0.8024958524958525,0.8034398034398035,0.9846153846153847
XGBoost,0.8024958524958525,0.8083538083538083,0.9871794871794872
XGBoost,0.8024958524958525,0.8251433251433251,0.9897435897435898
XGBoost,0.8024958524958525,0.8407043407043407,0.9923076923076923
